run,checkpoint,layer,regime,samples,residual_rms_mean,update_rms_mean,output_rms_mean,update_to_residual_rms,residual_update_cos_mean,residual_update_cos_p05,residual_update_cos_p50,residual_update_cos_p95,residual_update_parallel_energy,residual_update_cka,residual_soft_rank,residual_hard_rank,update_soft_rank,update_hard_rank,output_soft_rank,output_hard_rank,residual_add_reconstruction_max_abs,ln2_soft_rank,ln2_hard_rank,pregelu_soft_rank,pregelu_hard_rank,postgelu_soft_rank,postgelu_hard_rank,postgelu_to_pregelu_hard_rank
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,3,MID,256.0,0.12679481506347656,0.06165444105863571,0.13688835501670837,0.48625364899635315,-0.10375608503818512,-0.21146295964717865,-0.11488518863916397,-0.0066052512265741825,0.023538071662187576,0.9341720342636108,67.53690338134766,18.27663230895996,42.49680709838867,7.246894836425781,32.96416091918945,6.104512691497803,1.1920928955078125e-07,108.64820861816406,62.50174331665039,101.29646301269531,59.08758544921875,96.72940826416016,24.284334182739258,0.41098877197494865
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,3,TAIL,256.0,0.13603362441062927,0.058608103543519974,0.14269283413887024,0.43083542585372925,-0.09919440746307373,-0.19785991311073303,-0.09791816025972366,0.00432696333155036,0.01341361552476883,0.8115379214286804,108.28455352783203,56.372039794921875,125.3684310913086,74.82200622558594,105.51399230957031,55.18082046508789,2.9802322387695312e-08,110.54170227050781,58.8809814453125,100.75337219238281,51.58552932739258,152.47918701171875,91.15232849121094,1.7670135342162299
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,4,HEAD,256.0,0.1290251910686493,0.06577630341053009,0.1294347643852234,0.509794294834137,-0.26051849126815796,-0.36244142055511475,-0.2732573449611664,-0.10401240736246109,0.07765655219554901,0.8721533417701721,55.802181243896484,18.89527130126953,82.71878814697266,31.47472381591797,42.0830078125,10.468667030334473,1.1920928955078125e-07,80.52682495117188,42.54838180541992,76.30451202392578,40.917903900146484,112.23965454101562,55.44013595581055,1.354911436595169
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,4,MID,256.0,0.1449412703514099,0.06810307502746582,0.14729592204093933,0.46986669301986694,-0.23165953159332275,-0.33434784412384033,-0.24249497056007385,-0.1510067582130432,0.07027888298034668,0.9708181023597717,40.79920196533203,7.679407119750977,59.2722282409668,11.313406944274902,23.392963409423828,4.2395758628845215,1.1920928955078125e-07,112.567626953125,65.77709197998047,100.76730346679688,57.89696502685547,118.13833618164062,41.822017669677734,0.7223525041473007
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,4,TAIL,256.0,0.15231607854366302,0.06627796590328217,0.1505393236875534,0.4351344108581543,-0.2435745894908905,-0.3369385302066803,-0.2430034875869751,-0.14920511841773987,0.06302686780691147,0.8123703598976135,112.42864227294922,60.87042999267578,130.9747772216797,80.6266860961914,113.28363037109375,61.5635871887207,2.9802322387695312e-08,114.13288116455078,62.62163162231445,100.0381088256836,51.696380615234375,155.31361389160156,94.9472885131836,1.836633191399934
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,5,HEAD,256.0,0.1374991238117218,0.06534166634082794,0.14282077550888062,0.4752151370048523,-0.1557449847459793,-0.25843334197998047,-0.17839881777763367,-0.015091265551745892,0.03231332078576088,0.4080725312232971,48.735042572021484,12.827349662780762,118.42147064208984,73.67386627197266,45.33155822753906,11.400131225585938,1.1920928955078125e-07,87.15474700927734,46.26689910888672,80.3040771484375,43.18052291870117,128.95761108398438,75.41011047363281,1.7463917844536625
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,5,MID,256.0,0.15609236061573029,0.06691968441009521,0.16120277345180511,0.4287185072898865,-0.14908349514007568,-0.25478971004486084,-0.15420624613761902,-0.05645022541284561,0.0326804518699646,0.3559914529323578,26.84861183166504,4.807297706604004,136.74729919433594,90.70508575439453,24.864070892333984,4.479879379272461,1.1920928955078125e-07,115.3155288696289,67.370361328125,102.66812896728516,58.97431564331055,155.113037109375,101.76216888427734,1.7255336967326085
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,5,TAIL,256.0,0.1622653603553772,0.0659489706158638,0.16575653851032257,0.40642666816711426,-0.1491689682006836,-0.27389848232269287,-0.1409679651260376,-0.05030778795480728,0.026721810922026634,0.8248681426048279,109.4871826171875,56.90456008911133,130.22573852539062,78.07931518554688,110.0852279663086,58.37910079956055,2.9802322387695312e-08,112.67900085449219,60.61980056762695,91.96526336669922,43.78321838378906,146.03602600097656,81.31854248046875,1.8572993371034898
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,6,HEAD,256.0,0.1506587415933609,0.07090505957603455,0.1623201072216034,0.4706335663795471,-0.06237488240003586,-0.20121517777442932,-0.09359867125749588,0.18533407151699066,0.017931997776031494,0.36877864599227905,51.1494140625,13.8064603805542,117.4095687866211,73.3741226196289,50.35173416137695,13.86706829071045,1.1920928955078125e-07,87.4697036743164,46.027103424072266,80.41926574707031,43.007999420166016,124.8220443725586,71.55294799804688,1.6637125409859548
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,6,MID,256.0,0.1696787178516388,0.0712883248925209,0.17966192960739136,0.42013710737228394,-0.0757114589214325,-0.19917532801628113,-0.08289315551519394,0.06640131771564484,0.013796470127999783,0.17713764309883118,28.281143188476562,5.139260292053223,135.61456298828125,89.9618148803711,29.961288452148438,5.465232849121094,1.1920928955078125e-07,111.1109619140625,63.34861755371094,97.83695983886719,54.667354583740234,149.23492431640625,94.40823364257812,1.7269581519252453
